"SUBURB_NUM","suburb","postcode","lonmin","latmin","lonmax","latmax"
535105,"PEWSEY VALE","5351",138.9278891,-34.6914827,139.00825051,-34.5762481
535106,"MOUNT CRAWFORD","5351",138.89908208,-34.7758146,139.0531538,-34.6717838
535107,"BAROSSA GOLDFIELDS","5351",138.78655743,-34.671225,138.8427403,-34.6390452
535201,"GOMERSAL","5352",138.86362511,-34.558469,138.9295217,-34.5110041
535202,"ROWLAND FLAT","5352",138.9032083,-34.6052496,138.9706053,-34.53639026
535203,"STONE WELL","5352",138.9403882,-34.51470694,138.9747448,-34.48753649
535204,"TANUNDA","5352",138.9208373,-34.5547266,139.0088404,-34.4949869
535205,"KRONDORF","5352",138.9467685,-34.5830174,138.99436331,-34.54683337
535206,"BETHANY","5352",138.96341393,-34.5671507,139.0078097,-34.52756758
535207,"VINE VALE","5352",138.98397559,-34.5383585,139.0266562,-34.5051058
535301,"KEYNETON","5353",139.0962572,-34.6213816,139.22870326,-34.4856099
535302,"TOWITTA","5353",139.21307513,-34.55740609,139.2701422,-34.4841332
535303,"SEDAN","5353",139.1992612,-34.6246776,139.4381611,-34.4456085
535304,"BLACK HILL","5353",139.427096,-34.756862,139.56408191,-34.62267219
535305,"CAMBRAI","5353",139.1863722,-34.7559578,139.4372251,-34.6120857
535306,"MOCULTA","5353",139.08415569,-34.5108131,139.1718743,-34.4305257
535307,"PENRICE","5353",139.02921298,-34.49566996,139.10181959,-34.4565463
535308,"ANGASTON","5353",139.0003774,-34.583707,139.13415928,-34.4853588
535309,"MOUNT MCKENZIE","5353",139.0742668,-34.5896084,139.1112568,-34.5442335
535310,"LANGS LANDING","5353",139.5842213,-34.5904256,139.5961987,-34.5799543
535311,"PUNYELROO","5353",139.5785875,-34.6234976,139.61415129,-34.588676
535312,"SUNNYDALE","5353",139.5494927,-34.68956607,139.6661939,-34.62197057
535401,"BAKARA","5354",139.75875121,-34.7414647,139.8793513,-34.6071271
535402,"NAIDIA","5354",139.75861281,-34.5475504,139.91763981,-34.4765738
535403,"BAKARA WELL","5354",139.7587316,-34.6148981,139.9352642,-34.5266449
535404,"FISHER","5354",139.4380484,-34.57414699,139.60506132,-34.4621604
535405,"SWAN REACH","5354",139.4380896,-34.6605238,139.7588812,-34.4764465
535406,"MARKS LANDING","5354",139.58467178,-34.58297411,139.59117607,-34.57190866
535501,"DAVEYSTON","5355",138.8486562,-34.4933122,138.9015479,-34.4549012
535502,"MARANANGA","5355",138.9228178,-34.5108593,138.9535126,-34.4723537
535503,"NURIOOTPA","5355",138.9416052,-34.5051058,139.02665264,-34.42782651
535504,"SEPPELTSFIELD","5355",138.8709739,-34.5184291,138.9355852,-34.4677407
535505,"STOCKWELL","5355",139.01440417,-34.4610106,139.09529331,-34.4160547
535506,"MOPPA","5355",138.9153655,-34.4423929,138.98992381,-34.3857512
535507,"LIGHT PASS","5355",139.0045177,-34.48850109,139.05155076,-34.4521542
535508,"EBENEZER","5355",138.9740651,-34.44347264,139.0645048,-34.3886433
535601,"ST KITTS","5356",139.0396714,-34.40388619,139.12738934,-34.3108927
535602,"TRURO","5356",139.057967,-34.5028422,139.3318441,-34.3636205
535603,"DUTTON","5356",139.1043856,-34.3811048,139.2083576,-34.261554
535604,"STEINFELD","5356",139.2637567,-34.39839051,139.4382632,-34.2885817
535605,"DUTTON EAST","5356",139.2052207,-34.4033778,139.2759964,-34.29583224
535606,"SANDLETON","5356",139.33100861,-34.48802564,139.4382256,-34.3895884
535607,"ANNADALE","5356",139.3313756,-34.4456085,139.4382351,-34.3712242
535701,"PAISLEY","5357",139.60062721,-34.4767123,139.7183529,-34.31871819
535702,"NOTTS WELL","5357",139.6815069,-34.4767446,139.8525664,-34.3561214
535703,"NEW WELL","5357",139.8427699,-34.4768329,139.9587927,-34.268065
535705,"BLANCHETOWN","5357",139.43795705,-34.4770855,139.64532437,-34.1593151
535706,"MCBEAN POUND","5357",139.62228928,-34.2988592,139.6415152,-34.2683745
536001,"GREENOCK","5360",138.8956306,-34.4770104,138.9634221,-34.4033847
536002,"NAIN","5360",138.86013081,-34.4635757,138.91920296,-34.4276561
537101,"ROSEWORTHY","5371",138.7235458,-34.5586642,138.7799846,-34.5078724
537102,"SHEA-OAK LOG","5371",138.7706667,-34.53683979,138.88110439,-34.4687231
537103,"TEMPLERS","5371",138.7115531,-34.518116,138.7821693,-34.4346965
537104,"MORN HILL","5371",138.73747028,-34.4404464,138.7821631,-34.39415373
537201,"FREELING","5372",138.7580964,-34.51886603,138.8948569,-34.386208
537301,"HAMILTON","5373",138.8272202,-34.2770997,138.9782567,-34.18756265
537302,"ALLENDALE NORTH","5373",138.85294551,-34.3149063,138.9667584,-34.2438711
537303,"BAGOT WELL","5373",138.9274785,-34.3455455,139.0803577,-34.24963781
537304,"KAPUNDA","5373",138.837019,-34.3801691,138.9920838,-34.27047435
537305,"KOONUNGA","5373",138.9616187,-34.4062343,139.0595743,-34.3266178
537306,"BETHEL","5373",138.7722999,-34.3843043,138.88925811,-34.2982845
537307,"FORDS","5373",138.7787474,-34.4302929,138.9288349,-34.3562971
537308,"ST JOHNS","5373",138.9181447,-34.4049838,138.98426999,-34.350511
537401,"HANSBOROUGH","5374",138.9841898,-34.3149762,139.1261055,-34.2003146
537402,"NGAPALA","5374",138.95895416,-34.1175995,139.03315109,-33.99003571
537403,"JULIA","5374",138.96095765,-34.1426821,139.0489914,-34.0952415
537404,"HAMPDEN","5374",138.96353117,-34.1850355,139.0655762,-34.13541821
537405,"POINT PASS","5374",139.02466019,-34.1270284,139.1028918,-34.04801491
537406,"EUDUNDA","5374",139.0413543,-34.2617393,139.17723291,-34.082558
537407,"AUSTRALIA PLAINS","5374",139.0949723,-34.126787,139.23142321,-34.0367039
537408,"PEEP HILL","5374",139.13231461,-34.1806797,139.1857246,-34.1266984
537409,"SUTHERLANDS","5374",139.1794454,-34.1933123,139.2659733,-34.1264657
537410,"BOWER","5374",139.1868901,-34.1686294,139.3931555,-33.9714358
537411,"BUCHANAN","5374",138.96173092,-34.25944502,139.0497497,-34.1628066
537412,"NEALES FLAT","5374",139.1178014,-34.285159,139.2492956,-34.179173
537413,"FRANKTON","5374",139.15416041,-34.33525,139.2646226,-34.2613939
537414,"BROWNLOW","5374",139.2214942,-34.295527,139.4382331,-34.1571337
537415,"MOUNT MARY","5374",139.39151851,-34.1604757,139.5277441,-34.0428504
538101,"WORLDS END","5381",139.025125,-33.8618065,139.185741,-33.7274586
538102,"EMU DOWNS","5381",138.94784964,-33.95525701,139.0543221,-33.8324583
538103,"HALLELUJAH HILLS","5381",139.0324712,-33.9221297,139.0817771,-33.8321004
538104,"BRADY CREEK","5381",138.95631512,-33.99995808,139.03101201,-33.9395894
538105,"ROBERTSTOWN","5381",139.0122711,-34.0571607,139.14408101,-33.9027251
538106,"GERANIUM PLAINS","5381",139.1559406,-34.0139019,139.2705354,-33.936946
538107,"ROCKY PLAIN","5381",139.12513619,-34.0595639,139.1870601,-33.9716302
538108,"BRIGHT","5381",139.0596705,-33.9717393,139.1865039,-33.8351205
540001,"PINKERTON PLAINS","5400",138.55987515,-34.47481974,138.6664975,-34.3780454
540002,"WASLEYS","5400",138.65532847,-34.53698079,138.7304159,-34.4394513
540003,"WOOLSHEDS","5400",138.6297501,-34.51246395,138.6639369,-34.4566704
540004,"MAGDALA","5400",138.6605052,-34.44761948,138.7467449,-34.3922675
540101,"HAMLEY BRIDGE","5401",138.6019488,-34.4027057,138.7219122,-34.2861242
540103,"SALTER SPRINGS","5401",138.54793141,-34.2326253,138.689093,-34.1404756
540104,"ALMA","5401",138.5629518,-34.30744261,138.7200336,-34.21201211
541001,"LINWOOD","5410",138.718293,-34.4103042,138.8075565,-34.35389358
541002,"STOCKPORT","5410",138.6810842,-34.37056508,138.787386,-34.2898552
541101,"GILES CORNER","5411",138.6846323,-34.2532959,138.7590064,-34.19832437
541102,"TARLEE","5411",138.71767673,-34.30059691,138.84084304,-34.2197244
541201,"WOOLSHED FLAT","5412",138.60178269,-34.1503601,138.6822848,-34.077059
541202,"RIVERTON","5412",138.6656936,-34.23168819,138.8409916,-34.1024092
541203,"RHYNIE","5412",138.64464361,-34.1812098,138.7104518,-34.0965297
541301,"APOINGA","5413",138.9019034,-33.9660728,138.9680585,-33.853349
541302,"BLACK SPRINGS","5413",138.8308088,-33.9475931,138.927364,-33.85165741
541303,"TOTHILL BELT","5413",138.9092592,-34.0499159,138.96502845,-33.9632641
541304,"WATERLOO","5413",138.8535832,-34.0367322,138.9201851,-33.9418614
541305,"SADDLEWORTH","5413",138.71226471,-34.1395385,138.8570696,-34.0282647
541306,"STEELTON","5413",138.8531456,-34.0835463,138.9098597,-34.03259992
541307,"TOTHILL CREEK","5413",138.9032992,-34.1239683,138.9632445,-34.038712
541308,"TARNMA","5413",138.9091246,-34.198045,138.9761084,-34.1138085
541309,"MARRABEL","5413",138.8231252,-34.1936327,138.9289825,-34.0833369
541401,"MANOORA","5414",138.7403396,-34.04295709,138.8578543,-33.9434365
541501,"STANLEY","5415",138.6987138,-33.9127032,138.8349857,-33.8622553
541502,"MINTARO","5415",138.6580151,-33.9718933,138.8369724,-33.8936708
541601,"FARRELL FLAT","5416",138.72155994,-33.8786929,138.8707228,-33.7303543
541602,"PORTER LAGOON","5416",138.84282541,-33.8580077,138.9063473,-33.7857656
541701,"NORTH BOOBOROWIE","5417",138.71333011,-33.5361633,138.8731741,-33.4766257
541702,"BOOBOROWIE","5417",138.67505391,-33.6217069,138.86765143,-33.4969985
541703,"LEIGHTON","5417",138.68969061,-33.6873296,138.8525568,-33.60440801
541704,"HANSON","5417",138.8113072,-33.7996057,138.8903775,-33.7114166
541705,"BURRA","5417",138.82515171,-33.84567791,139.0578606,-33.5191756
541706,"MONGOLATA","5417",139.0423678,-33.62807699,139.1480055,-33.511854
541707,"BALDINA","5417",139.0252999,-33.7695553,139.1729228,-33.6265264
541708,"BURRA EASTERN DISTRICTS","5417",139.0965642,-33.80480796,139.35583031,-33.4796827
541709,"KOONOONA","5417",138.90183,-33.8634295,138.9601283,-33.7964857
541710,"GUM CREEK","5417",138.7018322,-33.76121091,138.8310653,-33.6696444
541711,"BALAH","5417",139.70055624,-33.79343038,139.95716825,-33.51638446
541712,"BUNYUNG","5417",139.6991196,-33.8755861,139.95641102,-33.72096823
541713,"CANEGRASS","5417",139.94655854,-33.61971683,140.25384739,-33.44073368
541714,"DANGGALI","5417",140.43305571,-33.5972161,141.0025843,-33.0617899
541715,"FARAWAY HILL","5417",139.52478091,-33.31837981,139.83240986,-32.9555822
541716,"GLUEPOT","5417",139.93182183,-33.8336473,140.35133935,-33.6646951
541717,"OAKVALE STATION","5417",140.65337763,-33.06292874,141.0018492,-32.8403998
541718,"OLD KOOMOOLOO","5417",139.70074675,-33.69856282,139.96186793,-33.42967856
541719,"PARCOOLA","5417",139.94090703,-33.70159199,140.25091419,-33.58744776
541720,"PINE VALLEY STATION","5417",140.09854968,-33.52053903,140.55642806,-33.12372451
541721,"QUONDONG","5417",140.12640004,-33.25495063,140.66641696,-32.86078277
541722,"STURT VALE","5417",139.68768907,-33.45296302,140.13947602,-33.01179718
541723,"WARNES","5417",139.35354965,-33.8030999,139.70338974,-32.887833
541801,"COLLINSVILLE","5418",139.054129,-33.4809799,139.3549353,-33.3250235
541802,"MOUNT BRYAN","5418",138.8600338,-33.6201852,138.96203949,-33.4788218
541901,"ULOOLOO","5419",138.8776079,-33.3474079,139.000746,-33.2724785
541902,"WONNA","5419",138.9334498,-33.32558079,139.1815824,-33.1859183
541903,"PINE CREEK","5419",139.1813374,-33.3257427,139.3545966,-33.097609
541904,"CANOWIE","5419",138.7245346,-33.42296611,138.7696154,-33.32639223
541905,"HALLETT","5419",138.7618959,-33.4794711,138.9945187,-33.2778666
541906,"MOUNT BRYAN EAST","5419",138.9463842,-33.5486833,139.1065927,-33.32545945
541907,"WILLALO","5419",138.7150072,-33.4801528,138.86288904,-33.3686163
542001,"CANOWIE BELT","5420",138.7285107,-33.2747285,138.8340785,-33.1009325
542002,"WHYTE YARCOWIE","5420",138.7852153,-33.3191848,138.9497846,-33.1453423
542101,"TEROWIE","5421",138.82028371,-33.2056181,139.02634791,-33.09942206
542102,"FRANKLYN","5421",139.0261823,-33.2006246,139.1816491,-33.0981866
542201,"ERSKINE","5422",138.7536028,-32.76807,138.8902805,-32.5946676
542202,"MANNANARIE","5422",138.5682699,-33.1025336,138.7214584,-32.9639516
542203,"CAVENAGH","5422",138.8900015,-32.7444171,139.1013296,-32.59456248
542204,"PARATOO","5422",139.10108,-32.745211,139.3537787,-32.59401565
542205,"DAWSON","5422",138.8900707,-32.8908721,139.1013296,-32.7440137
542206,"MINVALARA","5422",138.7195432,-32.9424244,138.89038,-32.7674628
542207,"PETERBOROUGH","5422",138.8072446,-32.9970142,138.8904589,-32.9417758
542208,"SUNNYBRAE","5422",138.69787513,-33.1016726,138.8908151,-32.9422365
542209,"UCOLTA","5422",138.89027293,-33.10041604,139.0277783,-32.889325
542210,"OODLA WIRRA","5422",139.04150671,-32.8896811,139.07608551,-32.8714266
542211,"PARNAROO","5422",139.02634791,-33.09942206,139.1817798,-32.8895682
542212,"HARDY","5422",139.1815255,-33.0988662,139.35459671,-32.8895863
542213,"YATINA","5422",138.6195414,-32.9853525,138.72080013,-32.898116
542214,"WAROONEE","5422",139.10112546,-32.5945624,139.35351763,-32.41271747
543101,"COOMOOROO","5431",138.413005,-32.76479221,138.58983825,-32.5647617
543102,"WILLOWIE","5431",138.2664093,-32.7597892,138.4505298,-32.6314893
543103,"HAMMOND","5431",138.242826,-32.5780807,138.4598901,-32.4147641
543104,"EURELIA","5431",138.44565181,-32.5856287,138.6578146,-32.4583974
543105,"JOHNBURGH","5431",138.6028251,-32.59490521,138.73984781,-32.4148088
543106,"MINBURRA","5431",138.6873093,-32.5948901,138.77417432,-32.4765433
543107,"YALPARA","5431",138.7397087,-32.5948073,138.89014691,-32.4145762
543108,"ORROROO","5431",138.5754792,-32.7994155,138.8003441,-32.594753
543109,"WALLOWAY","5431",138.53841587,-32.6754321,138.6563036,-32.5829813
543110,"MORCHARD","5431",138.4133174,-32.7684951,138.53712029,-32.6413282
543111,"PEKINA","5431",138.43919389,-32.9433157,138.63343596,-32.7313154
543112,"BLACK ROCK","5431",138.61736792,-32.9065872,138.7202851,-32.7955169
543113,"TARCOWIE","5431",138.4391708,-33.0032666,138.64968654,-32.8839323
543114,"AMYTON","5431",138.2770093,-32.6425394,138.4162533,-32.5720874
543115,"MINBURRA STATION","5431",138.8116934,-32.4146611,139.23495857,-32.13679994
543116,"NORTH HILLS","5431",138.8262628,-32.41469837,138.87264626,-32.3536669
543117,"MINBURRA PLAIN","5431",138.8900545,-32.59486577,139.10118651,-32.41401695
543201,"CRADOCK","5432",138.43938581,-32.2759583,138.7546274,-31.97521499
543202,"BELTON","5432",138.59745539,-32.41514149,138.82648457,-32.1202974
543203,"YANYARRIE","5432",138.4401185,-32.4050809,138.6299812,-32.2757916
543204,"CARRIETON","5432",138.4400952,-32.4787442,138.6276306,-32.3371099
543205,"MOOCKRA","5432",138.3165412,-32.4987419,138.48043453,-32.1972049
543206,"BARATTA","5432",139.05422842,-32.05705256,139.34061605,-31.83651341
543207,"BIBLIANDO","5432",138.98430314,-31.94268163,139.19446799,-31.78094914
543208,"HOLOWILIENA","5432",138.74633588,-32.00333037,139.06121559,-31.8179685
543209,"HOLOWILIENA SOUTH","5432",138.70202495,-32.14014276,139.05886984,-31.89908793
543210,"WILLIPPA","5432",138.79618032,-31.89503301,139.37662949,-31.60655768
543211,"WITCHITIE","5432",138.88295407,-32.24518011,139.04561335,-32.05321051
543212,"WILCOWIE","5432",138.7545091,-32.1597084,138.86950857,-32.0301804
543213,"THREE CREEKS","5432",138.7158179,-32.04478513,138.80229714,-31.96225439
543301,"BRUCE","5433",138.1263645,-32.5354521,138.2754574,-32.4145684
543302,"STEPHENSTON","5433",138.119936,-32.4149534,138.3298892,-32.3195097
543303,"QUORN","5433",137.9579168,-32.4906424,138.1570163,-32.2170345
543304,"WILLOCHRA","5433",138.06752819,-32.3226663,138.34314142,-32.1203375
543305,"SALTIA","5433",137.8836081,-32.5422918,138.00815381,-32.4151861
543306,"YARRAH","5433",137.82796782,-32.26998757,138.0965201,-31.9761737
543401,"BARNDIOOTA","5434",138.0843308,-31.9761737,138.2810749,-31.7397423
543402,"HAWKER","5434",138.2808139,-31.9758942,138.71727875,-31.7398959
543403,"KANYAKA","5434",138.0832198,-32.19862879,138.4396011,-31.9753525
543404,"UPALINNA","5434",138.62349552,-31.68170159,139.1364778,-31.43651453
543405,"MOUNT HAVELOCK","5434",138.67103557,-31.70481523,138.8241617,-31.65991601
543406,"PRELINNA","5434",138.63760693,-31.6723898,138.7967112,-31.61245645
543407,"FLINDERS RANGES","5434",138.0845626,-31.78389479,138.93161982,-31.19460912
543408,"WILLOW SPRINGS","5434",138.68705426,-31.58168741,139.00761837,-31.36860838
543409,"WORUMBA","5434",138.63127736,-31.97535561,138.79438966,-31.8049594
543410,"BLACK HILL STATION","5434",138.76445442,-31.82984309,138.90036776,-31.77109578
543411,"SHAGGY RIDGE","5434",138.71612639,-31.82719926,138.78065428,-31.76993712
544001,"COCKBURN","5440",140.91593181,-32.09325325,141.0013549,-32.05866634
544002,"WAUKARINGA","5440",139.4122894,-32.3111163,139.4830818,-32.2643716
544003,"NACKARA","5440",139.10102021,-32.8920102,139.3540164,-32.7436976
544004,"YUNTA","5440",139.35320326,-32.7847499,139.96320297,-32.41015622
544005,"OLARY","5440",140.2701788,-32.2956367,140.34007327,-32.2651382
544006,"MANNA HILL","5440",139.94514622,-32.44198625,140.00589053,-32.42154464
544007,"BENDA","5440",139.94461424,-32.79013512,140.26721835,-32.52169194
544008,"BIMBOWRIE","5440",140.0439879,-32.1712,140.44418,-31.88021
544009,"BINDARRAH","5440",140.56569663,-32.22140006,140.75801945,-31.97493785
544010,"BOOLCOOMATTA","5440",140.3674722,-32.05514,140.79291448,-31.76964067
544011,"BULLOO CREEK","5440",140.36522776,-32.25540607,140.6236019,-32.02165729
544012,"CURNAMONA","5440",139.32455765,-31.96778154,139.88375608,-31.36356588
544013,"DEVONBOROUGH DOWNS","5440",140.2283123,-32.73353189,140.50805625,-32.46286623
544014,"ERUDINA","5440",139.36326088,-31.56686051,139.74017858,-31.24409777
544015,"FLORINA STATION","5440",139.65835429,-32.47246407,140.1814506,-32.24517646
544016,"KALABITY","5440",139.73731747,-31.9541856,140.41936449,-31.49567526
544017,"KALKAROO","5440",140.40880507,-31.89931282,140.79246328,-31.68476429
544018,"KOONAMORE","5440",139.03916051,-32.33271193,139.62784132,-31.91912925
544019,"MANUNDA STATION","5440",139.70566042,-33.03182938,140.00929528,-32.73470902
544020,"MARTINS WELL","5440",138.98345593,-31.62914684,139.38261656,-31.29723774
544021,"MELTON STATION","5440",139.16054235,-32.41367346,139.64692645,-32.15260686
544022,"MOOLEULOOLOO","5440",140.12835627,-31.81502111,140.57685252,-31.49437257
544023,"MOUNT VICTOR STATION","5440",139.51623816,-32.35243044,139.91286434,-31.73646269
544024,"MUNDI MUNDI","5440",140.89872486,-31.87050813,141.00213236,-31.62439768
544025,"MUTOOROO","5440",139.90256312,-33.13746226,141.0011974,-32.10297239
544026,"NETLEY GAP","5440",139.87739219,-32.88144484,140.14223299,-32.66683225
544027,"OULNINA","5440",139.87023261,-32.56720778,140.67505552,-32.3153459
544028,"OULNINA PARK","5440",139.7062637,-32.68966673,140.04997839,-32.49222061
544029,"PLUMBAGO","5440",139.68480212,-32.17187795,140.07407,-31.81279119
544030,"TEPCO STATION","5440",140.66417547,-32.42080445,140.84843069,-32.10954828
544031,"TIKALINA","5440",140.49557939,-32.32350086,140.76458318,-32.17558421
544032,"WEEKEROO","5440",139.86510154,-32.33120829,140.06243015,-32.1033009
544033,"WINNININNIE","5440",139.61506488,-32.57992505,139.89158808,-32.34697014
544034,"WOMPINIE","5440",140.72744665,-32.12581307,140.91387945,-31.82099901
544035,"YARRAMBA","5440",140.3708697,-31.70907057,140.76105144,-31.49055757
544036,"ABMINGA STATION","5440",140.24454669,-32.2775789,140.38123789,-32.16048
544037,"OUTALPA","5440",140.02096734,-32.33874101,140.273862,-32.06558865
544038,"WIAWERA","5440",140.17965776,-32.3542552,140.5290523,-32.203953
544039,"LAKE FROME","5440",139.50033593,-31.1413193,140.06050378,-30.26587849
544040,"MULYUNGARIE","5440",139.86656397,-32.10954828,141.00213236,-31.0260764
544041,"PINE CREEK STATION","5440",140.86791898,-32.2944591,141.0011092,-32.0782911
544042,"QUINYAMBIE","5440",140.16052947,-31.33970524,141.00181699,-29.36787218
544043,"FROME DOWNS","5440",139.72951955,-31.37986903,140.49892906,-29.77388522
544044,"GRAMPUS","5440",139.3537299,-32.97396041,139.74562662,-32.62217283
544045,"PUALCO RANGE","5440",139.51197468,-33.02777914,139.70548117,-32.88888524
544046,"MINGARY","5440",140.73321609,-32.13350481,140.75397831,-32.12229892
544047,"WADNAMINGA","5440",140.12599081,-32.63750912,140.41967762,-32.4304256
545101,"AUBURN","5451",138.5980058,-34.10295021,138.7630008,-33.9666778
545102,"UNDALYA","5451",138.64403425,-34.1039977,138.7162491,-34.0578128
545201,"LEASINGHAM","5452",138.6292031,-34.00998859,138.6752089,-33.9719485
545202,"WATERVALE","5452",138.58536451,-34.0014313,138.7113081,-33.9277242
545301,"KYBUNGA","5453",138.451261,-33.97697194,138.5882504,-33.875252
545302,"HOYLETON","5453",138.4499972,-34.0517264,138.6041466,-33.94642261
545303,"BARINIA","5453",138.58342573,-33.7756484,138.6689677,-33.71868849
545304,"BENBOURNIE","5453",138.53101905,-33.83929608,138.5641904,-33.7757807
545305,"STANLEY FLAT","5453",138.55772231,-33.82376544,138.64314491,-33.7640116
545306,"BOCONNOC PARK","5453",138.54183123,-33.8887411,138.5762388,-33.8360416
545307,"ARMAGH","5453",138.5523826,-33.85060572,138.59895684,-33.8006768
545308,"EMU FLAT","5453",138.56369637,-33.8805088,138.6140986,-33.8392817
545309,"CLARE","5453",138.59114671,-33.8682328,138.63251126,-33.8146329
545310,"SPRING FARM","5453",138.6222485,-33.8762587,138.6556706,-33.8198732
545311,"HILL RIVER","5453",138.6344325,-33.8730261,138.7356321,-33.73028727
545312,"POLISH HILL RIVER","5453",138.64141049,-33.90634659,138.7053459,-33.8574189
545313,"GILLENTOWN","5453",138.5889446,-33.8940084,138.6271949,-33.8667036
545314,"SEVENHILL","5453",138.6015737,-33.9157653,138.6494959,-33.8732457
545315,"SPRING GULLY","5453",138.5543503,-33.95056671,138.6248941,-33.8675611
545316,"PENWORTHAM","5453",138.618382,-33.9426299,138.6762373,-33.9026041
545401,"MAYFIELD","5454",138.63038161,-33.40302441,138.7343282,-33.3240322
545402,"WASHPOOL","5454",138.5309574,-33.42054769,138.6451445,-33.326738
545403,"HACKLINS CORNER","5454",138.6190045,-33.4774652,138.726462,-33.3831386
545404,"SPALDING","5454",138.5262996,-33.5824558,138.7163783,-33.4069926
545405,"BROUGHTON RIVER VALLEY","5454",138.54213511,-33.5901823,138.6063953,-33.5060142
545406,"EUROMINA","5454",138.54449091,-33.6591476,138.6003053,-33.5781335
545407,"ANDREWS","5454",138.5945618,-33.65898654,138.69748033,-33.56729001
545501,"HILLTOWN","5455",138.58306744,-33.7532973,138.720786,-33.6585795
546001,"BARABBA","5460",138.5268934,-34.43938009,138.630423,-34.3120499
546002,"OWEN","5460",138.46931787,-34.334046,138.5883568,-34.16515802
546003,"PINERY","5460",138.3793581,-34.3452639,138.4922673,-34.2508932
546004,"STOCKYARD CREEK","5460",138.5639518,-34.3269286,138.6461512,-34.2881049
546101,"BOWILLIA","5461",138.3632019,-33.9791036,138.4635211,-33.8907377
546102,"EVERARD CENTRAL","5461",138.2590284,-33.99094517,138.3783724,-33.8535076
546103,"MOUNT TEMPLETON","5461",138.2803353,-34.0586789,138.3735856,-33.9758812
546104,"STOW","5461",138.3632019,-34.03694113,138.4574204,-33.97171179
546105,"HALBURY","5461",138.4477931,-34.17779383,138.6223254,-34.0366125
546106,"WATCHMAN","5461",138.3684899,-34.1040134,138.4734697,-34.0340018
546107,"WHITWARTA","5461",138.30176152,-34.1357614,138.3747418,-34.05159869
546108,"GOYDER","5461",138.2289603,-34.1234706,138.3019775,-34.0444893
546109,"SAINTS","5461",138.3187695,-34.1765092,138.3624144,-34.132706
546110,"BALAKLAVA","5461",138.35708331,-34.19583989,138.5164109,-34.0921924
546111,"HOSKIN CORNER","5461",138.4416474,-34.2199331,138.4858449,-34.1876271
546112,"DALKEY","5461",138.4015227,-34.208627,138.4554381,-34.1689247
546113,"ERITH","5461",138.3341157,-34.2544041,138.4733589,-34.18694789
546201,"BLYTH","5462",138.3645008,-33.8949914,138.55128367,-33.7752613
546401,"BRINKWORTH","5464",138.2936914,-33.7404035,138.5172288,-33.6257906
546402,"MAROLA","5464",138.5023813,-33.71258392,138.5508478,-33.6258901
546403,"ROCHESTER","5464",138.4697181,-33.7204052,138.5315774,-33.6680607
546404,"HART","5464",138.4035017,-33.8102174,138.5476505,-33.7060085
546405,"CONDOWIE","5464",138.2587159,-33.87277481,138.4036848,-33.6924762
546406,"ANAMA","5464",138.54313441,-33.71941504,138.59072661,-33.65903256
546407,"BUNGAREE","5464",138.5409201,-33.7783624,138.5881803,-33.71258392
546408,"KOOLUNGA","5464",138.2613687,-33.6263031,138.4031761,-33.4730155
547001,"YACKA","5470",138.39856651,-33.6260406,138.55684723,-33.50213739
547101,"GULNARE","5471",138.3811527,-33.5155112,138.5476321,-33.409089
547201,"GEORGETOWN","5472",138.3078027,-33.4395662,138.5436041,-33.3085594
547301,"GLADSTONE","5473",138.24198451,-33.35737598,138.4674211,-33.2076543
548001,"APPILA","5480",138.3323722,-33.1193484,138.48357185,-32.96213984
548002,"STONE HUT","5480",138.23206547,-33.134646,138.33511511,-33.0819482
548003,"LAURA","5480",138.2320841,-33.2218521,138.35748804,-33.1093236
548101,"BANGOR","5481",138.0832665,-32.99044259,138.21525,-32.9083322
548102,"MURRAY TOWN","5481",138.2141731,-32.9533426,138.2878978,-32.8933444
548103,"WIRRABARA","5481",138.10477825,-33.1131357,138.3440835,-32.9627827
548104,"WONGYARRA","5481",138.16800595,-33.0113342,138.2628682,-32.9400169
548201,"BOOLEROO CENTRE","5482",138.2422519,-32.991538,138.43964761,-32.6820796
548301,"MELROSE","5483",138.08287511,-32.9441413,138.2819175,-32.668301
548501,"WILMINGTON","5485",138.00052254,-32.8614021,138.2885275,-32.4408558
549002,"CALTOWIE","5490",138.4300737,-33.27110951,138.56080232,-33.1348896
549003,"CALTOWIE WEST","5490",138.32414421,-33.21038649,138.4417635,-33.1031288
549004,"CALTOWIE NORTH","5490",138.4287112,-33.1492982,138.5305658,-33.07682917
